id,listing_url,name,host_id,street,neighbourhood,city,state,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_365,reviews_per_month,borough,english_translation,population,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,bookings_per_month,high_availability
441048,https://www.airbnb.com/rooms/441048,* FAMILY HOME ON TOP LOCATION *,2166121,"Saenredamstraat, Amsterdam, North Holland 1072 CE, Netherlands",Zuid,Amsterdam,North Holland,1072 CE,Netherlands,52.35317488,4.886067854,Apartment,Entire home/apt,4,1,2,4,Real Bed,195,,,500,40,2,45,2,14,365,0.25,Zuid,South Amsterdam,137901,10,2012-05-21,2015-04-11,100,10,10,10,10,10,9,0.5,true
6274451,https://www.airbnb.com/rooms/6274451,houseboat loft apartment,32610251,"Jaagpad, Amsterdam, Noord-Holland 1059 BN, Netherlands",Zuid,Amsterdam,Noord-Holland,1059 BN,Netherlands,52.3464629,4.850170724,Other,Entire home/apt,2,1,0,2,Real Bed,90,,,200,40,1,0,2,15,319,1.39,Zuid,South Amsterdam,137901,5,2015-05-19,2015-08-18,96,10,10,10,10,10,10,2.78,true
2962553,https://www.airbnb.com/rooms/2962553,Cosy apartment close to Vondelpark,15118667,"Lomanstraat, Amsterdam, North Holland 1075, Netherlands",Zuid,Amsterdam,North Holland,1075,Netherlands,52.35079014,4.861391667,Apartment,Entire home/apt,4,1,1,2,Real Bed,125,1000,,250,,1,0,2,1125,0,1.76,Zuid,South Amsterdam,137901,21,2014-09-12,2015-07-06,94,10,10,10,10,9,9,3.52,false
1530270,https://www.airbnb.com/rooms/1530270,ONLY 20 STEPS FROM THE V'PARK!,8162529,"Eerste Schinkelstraat, Amsterdam, North Holland 1075 TV, Netherlands",Zuid,Amsterdam,North Holland,1075 TV,Netherlands,52.35272961,4.853754734,Apartment,Entire home/apt,4,2,2,4,Real Bed,189,,,200,60,2,45,2,1125,358,0.78,Zuid,South Amsterdam,137901,19,2013-09-03,2015-08-17,96,10,10,10,10,9,9,1.56,true
7207897,https://www.airbnb.com/rooms/7207897,Large twin room in Leidseplein,2329564,"Jan Luijkenstraat, Amsterdam, Noord-Holland 1071 CS, Netherlands",Zuid,Amsterdam,Noord-Holland,1071 CS,Netherlands,52.36078918,4.882208322,Apartment,Private room,2,1,1,2,Real Bed,50,650,1900,,10,1,20,1,1125,245,,Zuid,South Amsterdam,137901,0,,,,,,,,,,,true
7577134,https://www.airbnb.com/rooms/7577134,Sunny room available for 4 weeks,31590693,"Amsterdam, Noord-Holland 1071, Netherlands",Zuid,Amsterdam,Noord-Holland,1071,Netherlands,52.3563799,4.873285003,House,Private room,1,1.5,1,1,Real Bed,28,244,860,300,40,1,0,1,1125,24,,Zuid,South Amsterdam,137901,0,,,,,,,,,,,false
6954775,https://www.airbnb.com/rooms/6954775,Light appartement near Vondelpark,21744523,"Zeilstraat, Amsterdam, Noord-Holland 1075 SE, Netherlands",Zuid,Amsterdam,Noord-Holland,1075 SE,Netherlands,52.34981907,4.853415381,Apartment,Entire home/apt,4,1,1,1,Real Bed,100,,,,25,2,25,1,1125,125,2.55,Zuid,South Amsterdam,137901,4,2015-07-19,2015-08-23,85,10,7,10,10,10,10,5.1,false
2718586,https://www.airbnb.com/rooms/2718586,Spacious & light family appartment,10365673,"Parnassusweg, Amsterdam, North Holland 1077 DE, Netherlands",Zuid,Amsterdam,North Holland,1077 DE,Netherlands,52.3482869,4.862044819,Apartment,Entire home/apt,4,1,3,3,Real Bed,149,,,350,40,2,25,5,1000,355,0.54,Zuid,South Amsterdam,137901,9,2014-04-21,2015-08-28,94,10,10,10,10,8,9,1.08,true
1357751,https://www.airbnb.com/rooms/1357751,"Rooftop terrace design apartment ",7237873,"Haarlemmermeerstraat, Amsterdam, Noord-Holland 1058 JV, Netherlands",Zuid,Amsterdam,Noord-Holland,1058 JV,Netherlands,52.35498695,4.849327985,Apartment,Entire home/apt,3,1,2,2,Real Bed,125,850,2800,300,30,2,25,3,60,135,1.89,Zuid,South Amsterdam,137901,45,2013-09-18,2015-08-20,99,10,10,10,10,9,9,3.78,false
6698229,https://www.airbnb.com/rooms/6698229,Big family house near Vondelpark,35061859,"Jacob Marisstraat, Amsterdam, Noord-Holland 1058 HW, Netherlands",Zuid,Amsterdam,Noord-Holland,1058 HW,Netherlands,52.35538646,4.85145436,House,Entire home/apt,10,3,6,8,Real Bed,226,1500,,200,60,2,20,3,1125,79,1.58,Zuid,South Amsterdam,137901,2,2015-07-28,2015-08-09,90,10,10,10,10,10,10,3.16,false
2281679,https://www.airbnb.com/rooms/2281679,Stylish living like a local,11652524,"Eerste Schinkelstraat, Amsterdam, North Holland 1075 TX, Netherlands",Zuid,Amsterdam,North Holland,1075 TX,Netherlands,52.35332674,4.853930153,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,85,459,1850,500,,1,0,1,1125,152,0.06,Zuid,South Amsterdam,137901,1,2014-03-12,2014-03-12,94,10,8,10,10,10,10,0.12,false
4594804,https://www.airbnb.com/rooms/4594804,Cosy apartment near The Vondelpark,2985908,"Baarsstraat, Amsterdam, North Holland 1075 RT, Netherlands",Zuid,Amsterdam,North Holland,1075 RT,Netherlands,52.35020368,4.85381533,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,650,1300,,40,1,0,1,1125,11,0.25,Zuid,South Amsterdam,137901,2,2015-01-03,2015-05-12,100,10,10,8,10,9,10,0.5,false
1246244,https://www.airbnb.com/rooms/1246244,"Nice, cosy appartement with garden ",6790931,"Legmeerstraat, Amsterdam, North Holland 1058, Netherlands",Zuid,Amsterdam,North Holland,1058,Netherlands,52.353192,4.850762974,Apartment,Entire home/apt,4,1,1,2,Real Bed,129,775,2500,250,30,2,15,2,20,339,0.97,Zuid,South Amsterdam,137901,24,2013-08-19,2015-09-01,96,9,9,10,10,10,9,1.94,true
268855,https://www.airbnb.com/rooms/268855,Penthouse + roof terrace Museumarea,1408706,"Pieter de Hoochstraat, Amsterdam, Noord-Holland 1071, Netherlands",Zuid,Amsterdam,Noord-Holland,1071,Netherlands,52.35434184,4.884231335,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,229,1199,3299,500,50,2,0,5,1825,29,0.31,Zuid,South Amsterdam,137901,14,2011-11-29,2015-06-14,100,10,10,10,10,10,10,0.62,false
4765747,https://www.airbnb.com/rooms/4765747,"Vondelpark Guesthouse ",23809573,"Tweede Schinkelstraat, Amsterdam, Noord-Holland 1075, Netherlands",Zuid,Amsterdam,Noord-Holland,1075,Netherlands,52.35290518,4.854820819,Apartment,Entire home/apt,2,1,0,1,Real Bed,99,,,,15,1,0,3,1125,352,2.35,Zuid,South Amsterdam,137901,14,2015-03-09,2015-07-24,86,9,9,10,10,10,9,4.7,true
2026882,https://www.airbnb.com/rooms/2026882,"Cozy apartment,nearby Vondelpark! ",9783894,"Sassenheimstraat, Amsterdam, Noord-Holland 1059 BJ, Netherlands",Zuid,Amsterdam,Noord-Holland,1059 BJ,Netherlands,52.3492486,4.849039302,Apartment,Entire home/apt,2,1,1,1,Real Bed,85,600,,,25,1,25,5,7,281,,Zuid,South Amsterdam,137901,0,,,,,,,,,,,true
1262157,https://www.airbnb.com/rooms/1262157,"4Family or couple, A-loc park&musea",6873206,"Palestrinastraat, Amsterdam, North Holland 1071, Netherlands",Zuid,Amsterdam,North Holland,1071,Netherlands,52.35591651,4.877233499,House,Entire home/apt,4,1,3,4,Real Bed,195,,,300,100,2,50,4,1125,172,0.52,Zuid,South Amsterdam,137901,12,2013-10-15,2015-08-05,98,10,9,10,10,10,10,1.04,false
6736252,https://www.airbnb.com/rooms/6736252,Art Quarter Apartment,77484,"Johannes Vermeerstraat, Amsterdam, Noord-Holland 1071 DP, Netherlands",Zuid,Amsterdam,Noord-Holland,1071 DP,Netherlands,52.35375426,4.88390821,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,,,250,60,1,0,3,1125,12,1,Zuid,South Amsterdam,137901,1,2015-08-20,2015-08-20,100,10,10,10,10,10,10,2,false
2126651,https://www.airbnb.com/rooms/2126651,Elegant 2BR near Museum Square,5755515,"Koninginneweg, Amsterdam, North Holland 1075 EL, Netherlands",Zuid,Amsterdam,North Holland,1075 EL,Netherlands,52.35286068,4.857327111,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,170,,4001,150,40,4,30,7,365,317,0.32,Zuid,South Amsterdam,137901,6,2014-02-16,2015-07-05,90,10,9,10,9,9,8,0.64,true
5469006,https://www.airbnb.com/rooms/5469006,Great room close to Vondelpark,5902496,"Heemstedestraat 64-hs, Amsterdam, Noord-Holland 1058NP, Netherlands",Zuid,Amsterdam,Noord-Holland,1058NP,Netherlands,52.35068785,4.846968992,Apartment,Private room,2,1,1,1,Real Bed,75,500,1600,,25,2,20,1,300,316,3.06,Zuid,South Amsterdam,137901,16,2015-04-01,2015-08-12,95,10,10,10,10,10,10,6.12,true
7467863,https://www.airbnb.com/rooms/7467863,Beautiful retro apartment + Garden!,39113987,"Sluisstraat, Amsterdam, Noord-Holland 1075 TB, Netherlands",Zuid,Amsterdam,Noord-Holland,1075 TB,Netherlands,52.35279725,4.853241242,Apartment,Entire home/apt,4,1,1,2,Real Bed,125,,,100,35,2,15,2,1125,61,4,Zuid,South Amsterdam,137901,4,2015-08-17,2015-08-28,100,10,9,10,10,10,10,8,false
6845276,https://www.airbnb.com/rooms/6845276,Design Luxury Family Appartement,35869223,"Johannes Verhulststraat, Amsterdam, Noord-Holland 1075 HC, Netherlands",Zuid,Amsterdam,Noord-Holland,1075 HC,Netherlands,52.35260695,4.867803755,Apartment,Entire home/apt,5,2,3,4,Real Bed,330,2100,,200,50,1,0,1,1125,70,,Zuid,South Amsterdam,137901,0,,,,,,,,,,,false
8060391,https://www.airbnb.com/rooms/8060391,Lovely Apartment South of Amsterdam,517215,"Argonautenstraat, Amsterdam, Noord-Holland 1076, Netherlands",Zuid,Amsterdam,Noord-Holland,1076,Netherlands,52.34484003,4.86213101,Apartment,Entire home/apt,4,1,2,2,Real Bed,80,,,150,65,2,25,3,1125,322,,Zuid,South Amsterdam,137901,0,,,,,,,,,,,true
652283,https://www.airbnb.com/rooms/652283,Amsterdam Center: Modern and quiet,3278380,"Vondelstraat, Amsterdam, North Holland 1054, Netherlands",Zuid,Amsterdam,North Holland,1054,Netherlands,52.35992331,4.870057423,Apartment,Entire home/apt,3,2,2,2,Real Bed,170,,,300,35,1,0,2,5,230,0.25,Zuid,South Amsterdam,137901,9,2012-09-10,2015-02-08,100,10,10,10,10,10,9,0.5,false
1766502,https://www.airbnb.com/rooms/1766502,* Lovely apartment Museum square *,9281957,"Nicolaas Maesstraat, Amsterdam, North Holland 1071, Netherlands",Zuid,Amsterdam,North Holland,1071,Netherlands,52.35458422,4.880788015,Apartment,Entire home/apt,2,1,1,1,Real Bed,121,757,2512,,30,2,30,2,1000,305,0.07,Zuid,South Amsterdam,137901,1,2014-07-14,2014-07-14,97,10,8,10,10,10,10,0.14,true
5731584,https://www.airbnb.com/rooms/5731584,"Big, light and nice room!",29510787,"Sassenheimstraat, Amsterdam, Noord-Holland 1059, Netherlands",Zuid,Amsterdam,Noord-Holland,1059,Netherlands,52.3496974,4.847799624,Apartment,Private room,2,1,1,1,Real Bed,60,,,100,10,1,20,2,1125,140,,Zuid,South Amsterdam,137901,0,,,,,,,,,,,false
6649227,https://www.airbnb.com/rooms/6649227,DOWNTOWN HOME FOR 2 - City Center,1464510,"Lomanstraat, Amsterdam, Noord-Holland 1075 RD, Netherlands",Zuid,Amsterdam,Noord-Holland,1075 RD,Netherlands,52.35227456,4.860050341,Apartment,Entire home/apt,2,1,1,1,Real Bed,129,,,,29,1,0,3,1125,30,2,Zuid,South Amsterdam,137901,2,2015-08-11,2015-08-16,100,10,10,9,9,9,10,4,false
4781494,https://www.airbnb.com/rooms/4781494,Luxurious apartment near Vondelpark,24654457,"Baarsstraat, Amsterdam, Noord-Holland 1075 RV, Netherlands",Zuid,Amsterdam,Noord-Holland,1075 RV,Netherlands,52.3483784,4.855250398,Apartment,Entire home/apt,3,1,2,2,Real Bed,100,,,300,,1,0,3,20,31,,Zuid,South Amsterdam,137901,0,,,,,,,,,,,false
5731821,https://www.airbnb.com/rooms/5731821,New studio in central amsterdam,15855804,"Roelof Hartstraat, Amsterdam, NH 1071, Netherlands",Zuid,Amsterdam,NH,1071,Netherlands,52.35329934,4.885160735,Loft,Private room,2,1,1,1,Real Bed,60,600,1800,,,1,0,1,1125,215,1.03,Zuid,South Amsterdam,137901,5,2015-04-12,2015-08-05,88,8,8,9,9,9,8,2.06,false
6951876,https://www.airbnb.com/rooms/6951876,Apt with canal view (Vondelpark),13994527,"Sloterkade, Amsterdam, Noord-Holland 1059 EB, Netherlands",Zuid,Amsterdam,Noord-Holland,1059 EB,Netherlands,52.35054735,4.852704612,Apartment,Entire home/apt,2,1,1,1,Real Bed,105,620,,100,30,2,0,2,1125,181,2.18,Zuid,South Amsterdam,137901,4,2015-07-12,2015-07-30,100,10,10,10,10,10,10,4.36,false
1636010,https://www.airbnb.com/rooms/1636010,Desing Appartment in Oud-Zuid/WTC,2908485,"Milletstraat, Amsterdam, North Holland 1077, Netherlands",Zuid,Amsterdam,North Holland,1077,Netherlands,52.34664744,4.868814615,Apartment,Entire home/apt,2,1.5,1,2,Real Bed,120,720,,400,40,1,0,3,1125,356,0.51,Zuid,South Amsterdam,137901,6,2014-09-17,2015-05-24,77,9,9,9,9,9,8,1.02,true
7568470,https://www.airbnb.com/rooms/7568470,Charming room by the canal,1924176,"Sloterkade, Amsterdam, Noord-Holland 1058 HJ, Netherlands",Zuid,Amsterdam,Noord-Holland,1058 HJ,Netherlands,52.35428345,4.852905248,Apartment,Private room,2,1,1,1,Real Bed,60,,,,20,1,20,2,30,9,1.67,Zuid,South Amsterdam,137901,2,2015-07-31,2015-08-07,100,10,10,10,10,10,10,3.34,false
5535547,https://www.airbnb.com/rooms/5535547,Cozy apartment nearby Vondelpark,26636735,"Bertelmanplein, Amsterdam, Noord-Holland 1075 LS, Netherlands",Zuid,Amsterdam,Noord-Holland,1075 LS,Netherlands,52.34828677,4.859296452,Apartment,Entire home/apt,2,1,1,1,Real Bed,75,,,,,1,0,1,1125,158,0.29,Zuid,South Amsterdam,137901,1,2015-05-25,2015-05-25,80,8,10,10,10,8,10,0.58,false
1440217,https://www.airbnb.com/rooms/1440217,Cosy&Luxurious apt + roof terrace!,5058598,"Amsterdam, North Holland, Netherlands",Zuid,Amsterdam,North Holland,nan,Netherlands,52.3578148,4.850346609,Apartment,Entire home/apt,4,1,2,3,Real Bed,125,700,,300,30,2,25,3,31,0,0.35,Zuid,South Amsterdam,137901,8,2013-10-22,2015-06-15,100,10,10,10,10,10,10,0.7,false
7632775,https://www.airbnb.com/rooms/7632775,Hip apartment with sunny balcony,10436652,"Woestduinstraat, Amsterdam, Noord-Holland 1058TC, Netherlands",Zuid,Amsterdam,Noord-Holland,1058TC,Netherlands,52.35357679,4.848150126,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,600,1800,,30,2,30,3,30,339,,Zuid,South Amsterdam,137901,0,,,,,,,,,,,true
4062563,https://www.airbnb.com/rooms/4062563,Personal modern veranda apartment,20251646,"Legmeerstraat, Amsterdam, North Holland 1058, Netherlands",Zuid,Amsterdam,North Holland,1058,Netherlands,52.35348705,4.850428559,Apartment,Entire home/apt,3,1,1,1,Real Bed,125,750,,150,55,1,25,2,1125,335,0.51,Zuid,South Amsterdam,137901,6,2014-09-15,2015-02-16,100,10,10,10,10,10,10,1.02,true
6847897,https://www.airbnb.com/rooms/6847897,Charming apartment near Vondelpark,15683489,"Zocherstraat, Amsterdam, Noord-Holland 1054 LX, Netherlands",Zuid,Amsterdam,Noord-Holland,1054 LX,Netherlands,52.35719731,4.858403363,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,99,,,,,1,0,2,1125,48,1.53,Zuid,South Amsterdam,137901,3,2015-07-08,2015-07-20,100,10,10,9,10,9,9,3.06,false
589237,https://www.airbnb.com/rooms/589237,Romantic Refuge,2906532,"Amsterdam, North Holland 1058 NG, Netherlands",Zuid,Amsterdam,North Holland,1058 NG,Netherlands,52.35288737,4.852125675,Apartment,Entire home/apt,4,1,2,2,Real Bed,75,,1400,,80,2,15,2,1125,88,0.3,Zuid,South Amsterdam,137901,11,2012-08-20,2015-08-05,96,9,9,10,10,10,9,0.6,false
5668296,https://www.airbnb.com/rooms/5668296,Cosy & calm apartment in Amsterdam,3170882,"Rijnsburgstraat, Amsterdam, Noord-Holland 1059 AZ, Netherlands",Zuid,Amsterdam,Noord-Holland,1059 AZ,Netherlands,52.34712711,4.846658078,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,650,,300,20,1,0,2,1125,273,1.18,Zuid,South Amsterdam,137901,6,2015-04-06,2015-08-22,97,10,9,10,10,9,9,2.36,true
1375737,https://www.airbnb.com/rooms/1375737,Light apart. Museumquarter/de Pijp,7275820,"Balthasar Floriszstraat, Amsterdam, North Holland 1071, Netherlands",Zuid,Amsterdam,North Holland,1071,Netherlands,52.35271711,4.885316834,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,750,,100,25,0,0,4,1125,358,0.64,Zuid,South Amsterdam,137901,13,2014-01-04,2015-06-10,96,10,10,10,10,9,9,1.28,true
3735070,https://www.airbnb.com/rooms/3735070,Art House Amsterdam,8621743,"Pieter Baststraat, Amsterdam, North Holland 1071 TW, Netherlands",Zuid,Amsterdam,North Holland,1071 TW,Netherlands,52.35273946,4.883725621,Bed & Breakfast,Entire home/apt,6,1,3,3,Real Bed,250,1300,4001,110,,1,0,1,1125,341,2.24,Zuid,South Amsterdam,137901,13,2015-03-15,2015-08-16,78,8,8,9,9,9,8,4.48,true
4845694,https://www.airbnb.com/rooms/4845694,Nice apartment near the Vondelpark,24934145,"Sluisstraat 45 hs, Amsterdam, Noord-Holland 1075 TD, Netherlands",Zuid,Amsterdam,Noord-Holland,1075 TD,Netherlands,52.35115891,4.854209492,Apartment,Entire home/apt,2,1,1,1,Real Bed,60,,,,30,1,0,1,1125,214,,Zuid,South Amsterdam,137901,0,,,,,,,,,,,false
5733987,https://www.airbnb.com/rooms/5733987,PC85 AMSTERDAM,29727627,"Pieter Cornelisz Hooftstraat, Amsterdam, Noord-Holland 1071BP, Netherlands",Zuid,Amsterdam,Noord-Holland,1071BP,Netherlands,52.36051725,4.879512049,Apartment,Entire home/apt,4,2,3,6,Real Bed,320,,,,,1,0,5,5,245,,Zuid,South Amsterdam,137901,0,,,,,,,,,,,true
3505863,https://www.airbnb.com/rooms/3505863,Stylish apartment near Vondelpark,17651861,"Valeriusstraat, Amsterdam, North Holland 1071MH, Netherlands",Zuid,Amsterdam,North Holland,1071MH,Netherlands,52.35617832,4.872132187,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,750,,,35,1,0,2,1125,337,,Zuid,South Amsterdam,137901,0,,,,,,,,,,,true
6487760,https://www.airbnb.com/rooms/6487760,Luxury apartment near city centre,10949577,"Apollolaan, Amsterdam, Noord-Holland 1077 BB, Netherlands",Zuid,Amsterdam,Noord-Holland,1077 BB,Netherlands,52.3506125,4.881540322,Apartment,Entire home/apt,2,1,1,3,Real Bed,150,,,300,50,2,50,2,1125,358,1,Zuid,South Amsterdam,137901,1,2015-08-23,2015-08-23,100,10,10,10,10,10,10,2,true
3407586,https://www.airbnb.com/rooms/3407586,LARGE LUXURY FAMILY HOUSE OLD SOUTH,17184915,"Willemsparkweg, Amsterdam, North Holland 1071 HP, Netherlands",Zuid,Amsterdam,North Holland,1071 HP,Netherlands,52.35755719,4.872871369,House,Entire home/apt,5,1,3,5,Real Bed,450,3000,10001,1000,150,1,0,4,24,213,1,Zuid,South Amsterdam,137901,1,2015-08-13,2015-08-13,100,10,10,10,10,10,10,2,false
5832472,https://www.airbnb.com/rooms/5832472,Light and kid friendly place,30273479,"Legmeerstraat, Amsterdam, Noord-Holland 1058, Netherlands",Zuid,Amsterdam,Noord-Holland,1058,Netherlands,52.35331519,4.851916462,Apartment,Entire home/apt,4,1,2,3,Real Bed,110,700,,500,50,2,25,3,1125,314,1.69,Zuid,South Amsterdam,137901,7,2015-05-04,2015-08-09,97,10,10,10,10,9,9,3.38,true
425760,https://www.airbnb.com/rooms/425760,Spacious clean & nearby Vondelpark,1987453,"Aalsmeerweg, Amsterdam, Noord-Holland 1059, Netherlands",Zuid,Amsterdam,Noord-Holland,1059,Netherlands,52.34917404,4.848774711,Apartment,Entire home/apt,4,1,1,2,Real Bed,99,,1500,250,40,2,10,4,365,206,0.87,Zuid,South Amsterdam,137901,35,2012-05-16,2015-07-27,99,10,10,10,10,9,10,1.74,false
7316021,https://www.airbnb.com/rooms/7316021,Wonderful stay in Museum district,37920851,"Jan Willem Brouwersstraat, Amsterdam, Noord-Holland 1071 LJ, Netherlands",Zuid,Amsterdam,Noord-Holland,1071 LJ,Netherlands,52.35693619,4.879121376,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,140,,,,35,1,0,2,1125,25,2.31,Zuid,South Amsterdam,137901,3,2015-07-28,2015-08-07,87,9,8,9,9,9,9,4.62,false
1539954,https://www.airbnb.com/rooms/1539954,Lovely flat near the main city park,8210043,"Theophile de Bockstraat, Amsterdam, North Holland 1058, Netherlands",Zuid,Amsterdam,North Holland,1058,Netherlands,52.35411079,4.84796384,Apartment,Entire home/apt,2,1,2,2,Real Bed,80,500,,,,2,30,1,1125,242,0.22,Zuid,South Amsterdam,137901,5,2013-10-31,2015-06-23,87,8,7,6,8,9,9,0.44,false
7241644,https://www.airbnb.com/rooms/7241644,Apartment for 2 next to Vondelpark,37913551,"Pieter Cornelisz Hooftstraat, Amsterdam, Noord-Holland 1071 CH, Netherlands",Zuid,Amsterdam,Noord-Holland,1071 CH,Netherlands,52.35836834,4.877498196,Apartment,Entire home/apt,2,1,1,1,Real Bed,140,700,,,20,1,0,1,1125,242,0.75,Zuid,South Amsterdam,137901,1,2015-07-27,2015-07-27,100,10,10,10,10,10,10,1.5,false
5373877,https://www.airbnb.com/rooms/5373877,Big apartment near vondelpark,25862716,"Sluisstraat, Amsterdam, Noord-Holland 1075, Netherlands",Zuid,Amsterdam,Noord-Holland,1075,Netherlands,52.35215836,4.85620496,Apartment,Private room,1,1,1,1,Real Bed,60,,900,,,1,0,1,1125,332,2.65,Zuid,South Amsterdam,137901,6,2015-06-29,2015-08-20,100,10,9,9,10,10,10,5.3,true
906446,https://www.airbnb.com/rooms/906446,A cosy Bed and Breakfast in A'dam.,488009,"Loevestein, Amsterdam, North Holland 1082 XE, Netherlands",Buitenveldert - Zuidas,Amsterdam,North Holland,1082 XE,Netherlands,52.328358,4.871636571,Apartment,Private room,2,1,1,1,Real Bed,59,,,,,1,20,2,60,346,3.07,Zuid,South Amsterdam,137901,88,2013-04-29,2015-08-16,85,9,9,9,9,9,9,6.14,true
939349,https://www.airbnb.com/rooms/939349,Bed room in convenient location,191384,"A.J. Ernststraat, Amsterdam, North Holland 1083 GP, Netherlands",Buitenveldert - Zuidas,Amsterdam,North Holland,1083 GP,Netherlands,52.3327144,4.888826655,Apartment,Private room,2,1.5,1,1,Real Bed,80,,1800,,15,1,10,3,60,344,0.17,Zuid,South Amsterdam,137901,2,2014-09-22,2015-02-13,90,9,9,9,9,9,9,0.34,true
6142913,https://www.airbnb.com/rooms/6142913,"Quiet room, garden view and parking",31864995,"Prinses Marijkestraat, Amsterdam, Noord-Holland 1077 XB, Netherlands",Buitenveldert - Zuidas,Amsterdam,Noord-Holland,1077 XB,Netherlands,52.34355458,4.872849997,Villa,Private room,2,1,1,1,Real Bed,115,,,,,1,0,2,7,338,3.06,Zuid,South Amsterdam,137901,11,2015-05-19,2015-08-24,95,10,10,10,10,10,9,6.12,true
4898570,https://www.airbnb.com/rooms/4898570,3 bedroom apartment in Amsterdam,23731930,"Havikshorst, Amsterdam, Noord-Holland 1083 TV, Netherlands",Buitenveldert - Zuidas,Amsterdam,Noord-Holland,1083 TV,Netherlands,52.33120587,4.884740717,Apartment,Entire home/apt,5,1,3,3,Real Bed,130,840,,,,0,0,4,12,225,,Zuid,South Amsterdam,137901,0,,,,,,,,,,,false
6754992,https://www.airbnb.com/rooms/6754992,Spacious Family Home-Great Location,21773821,"Havikshorst, Amsterdam, Noord-Holland 1083 TP, Netherlands",Buitenveldert - Zuidas,Amsterdam,Noord-Holland,1083 TP,Netherlands,52.33155505,4.886315427,Apartment,Entire home/apt,4,1,2,2,Real Bed,146,,,250,50,1,0,1,1125,68,,Zuid,South Amsterdam,137901,0,,,,,,,,,,,false
7756564,https://www.airbnb.com/rooms/7756564,Backpackers paradise,39143552,"Stadionkade, Amsterdam, Noord-Holland 1076 BN, Netherlands",Buitenveldert - Zuidas,Amsterdam,Noord-Holland,1076 BN,Netherlands,52.34246775,4.863977764,Boat,Entire home/apt,2,0.5,1,2,Real Bed,45,,,,,1,0,1,1125,341,5,Zuid,South Amsterdam,137901,5,2015-08-11,2015-08-30,84,10,8,9,9,9,8,10,true
6557710,https://www.airbnb.com/rooms/6557710,Nice Apartment Center In Amsterdam!,34296674,"Dusartstraat, Amsterdam, Noord-Holland 1072, Netherlands",Buitenveldert - Zuidas,Amsterdam,Noord-Holland,1072,Netherlands,52.34153807,4.879703046,Apartment,Entire home/apt,2,1,1,1,Real Bed,82,550,,,,1,0,2,1125,334,2.65,Zuid,South Amsterdam,137901,6,2015-06-29,2015-08-24,88,9,10,10,10,9,9,5.3,true
4663969,https://www.airbnb.com/rooms/4663969,NEW! lovely & stylish studio@Zuidas,2358181,"Donarstraat, Amsterdam, Noord-Holland 1076, Netherlands",Buitenveldert - Zuidas,Amsterdam,Noord-Holland,1076,Netherlands,52.34257134,4.863550567,Apartment,Entire home/apt,2,1,0,1,Real Bed,65,420,1300,150,25,1,0,3,60,218,3.23,Zuid,South Amsterdam,137901,20,2015-03-02,2015-07-24,89,9,9,9,10,9,9,6.46,false
2113698,https://www.airbnb.com/rooms/2113698,"Modern, Large and comfy Apartment",10776192,"Stadionkade, Amsterdam, North Holland 1076, Netherlands",Buitenveldert - Zuidas,Amsterdam,North Holland,1076,Netherlands,52.34252657,4.861039785,Apartment,Entire home/apt,4,1,2,2,Real Bed,130,950,2500,120,35,2,10,2,1125,330,1.63,Zuid,South Amsterdam,137901,33,2014-01-03,2015-08-24,91,9,9,10,10,9,9,3.26,true
1495790,https://www.airbnb.com/rooms/1495790,Cozy apartm. with balcony and bike,2667619,"Hectorstraat, Amsterdam, North Holland 1076, Netherlands",Buitenveldert - Zuidas,Amsterdam,North Holland,1076,Netherlands,52.34281506,4.866329582,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,,,150,30,1,0,4,17,345,0.58,Zuid,South Amsterdam,137901,14,2013-09-16,2015-01-05,97,10,10,10,10,9,9,1.16,true
4539029,https://www.airbnb.com/rooms/4539029,"Cute Room! Safe, Green and Clean",1221398,"Van Nijenrodeweg, Amsterdam, North Holland 1082 GZ, Netherlands",Buitenveldert - Zuidas,Amsterdam,North Holland,1082 GZ,Netherlands,52.32784095,4.879285544,Apartment,Private room,2,1.5,1,1,Real Bed,40,,,,15,1,10,2,7,138,3.44,Zuid,South Amsterdam,137901,28,2015-01-04,2015-08-16,95,10,10,10,9,9,9,6.88,false
